																																										
General Info																																										
																																										
Run information																																										
593	C07	Unknown	AcetoPhAssay 51/96	0.518669	292.2	265	8																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.872728	332.06	245	9																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.526378	332.2	265	9																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.907633	372.06	245	10																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.53407	372.2	265	10																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.944868	412.06	245	11																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.541957	412.2	265	11																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.980514	452.06	245	12																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.54973	452.2	265	12																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.01445	492.06	245	13																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.556617	492.2	265	13																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.04661	532.06	245	14																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.562504	532.2	265	14																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.08287	572.06	245	15																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.570311	572.2	265	15																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.12009	612.06	245	16																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.578335	612.2	265	16																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.15698	652.06	245	17																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.586209	652.2	265	17																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.19375	692.06	245	18																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.594057	692.2	265	18																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.23066	732.06	245	19																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.602019	732.2	265	19																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.26815	772.06	245	20																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.609963	772.2	265	20																																			
593	C07	Unknown	AcetoPhAssay 51/96	1.30449	812.06	245	21																																			
593	C07	Unknown	AcetoPhAssay 51/96	0.617754	812.2	265	21																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.635907	16.49	245	1																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.478471	16.63	265	1																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.695722	56.48	245	2																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.495235	56.62	265	2																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.739118	96.48	245	3																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.504969	96.62	265	3																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.778901	136.48	245	4																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.513509	136.62	265	4																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.823948	176.48	245	5																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.524124	176.62	265	5																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.866592	216.48	245	6																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.534207	216.62	265	6																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.912578	256.48	245	7																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.54478	256.62	265	7																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.957729	296.49	245	8																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.554574	296.62	265	8																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.00253	336.49	245	9																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.564309	336.62	265	9																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.05213	376.48	245	10																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.575936	376.62	265	10																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.10127	416.49	245	11																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.587005	416.62	265	11																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.15365	456.49	245	12																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.59901	456.62	265	12																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.20603	496.49	245	13																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.611212	496.62	265	13																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.25946	536.49	245	14																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.623312	536.62	265	14																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.3121	576.49	245	15																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.63488	576.62	265	15																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.36429	616.49	245	16																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.646758	616.62	265	16																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.42043	656.49	245	17																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.659653	656.62	265	17																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.47933	696.49	245	18																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.673167	696.62	265	18																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.53707	736.49	245	19																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.685969	736.62	265	19																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.5896	776.49	245	20																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.697424	776.62	265	20																																			
593	D07	Unknown	AcetoPhAssay 52/96	1.63948	816.49	245	21																																			
593	D07	Unknown	AcetoPhAssay 52/96	0.708271	816.62	265	21																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.61763	21.72	245	1																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.464519	21.86	265	1																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.66486	61.71	245	2																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.476256	61.85	265	2																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.709514	101.71	245	3																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.486681	101.85	265	3																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.754467	141.71	245	4																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.496945	141.85	265	4																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.800495	181.71	245	5																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.507365	181.85	265	5																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.846343	221.71	245	6																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.517675	221.85	265	6																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.89246	261.71	245	7																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.527872	261.85	265	7																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.93887	301.72	245	8																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.538095	301.85	265	8																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.98529	341.71	245	9																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.548273	341.85	265	9																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.03226	381.71	245	10																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.558416	381.85	265	10																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.07906	421.71	245	11																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.568588	421.85	265	11																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.12592	461.71	245	12																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.578677	461.85	265	12																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.17281	501.71	245	13																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.58863	501.85	265	13																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.21871	541.72	245	14																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.598527	541.85	265	14																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.2665	581.71	245	15																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.608553	581.85	265	15																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.31268	621.71	245	16																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.618358	621.85	265	16																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.3588	661.72	245	17																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.627923	661.85	265	17																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.40171	701.71	245	18																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.636708	701.85	265	18																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.44772	741.71	245	19																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.646435	741.85	265	19																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.49256	781.72	245	20																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.655714	781.85	265	20																																			
593	E07	Unknown	AcetoPhAssay 53/96	1.53735	821.71	245	21																																			
593	E07	Unknown	AcetoPhAssay 53/96	0.66511	821.85	265	21																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.609198	26.14	245	1																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.458241	26.28	265	1																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.644808	66.14	245	2																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.466117	66.27	265	2																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.683803	106.14	245	3																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.475079	106.27	265	3																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.723017	146.14	245	4																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.483894	146.27	265	4																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.763024	186.14	245	5																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.492984	186.27	265	5																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.803868	226.14	245	6																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.502223	226.27	265	6																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.844986	266.14	245	7																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.5113	266.27	265	7																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.886819	306.14	245	8																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.520664	306.28	265	8																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.928502	346.14	245	9																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.529791	346.28	265	9																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.97073	386.14	245	10																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.538998	386.28	265	10																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.01277	426.14	245	11																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.548209	426.28	265	11																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.05517	466.14	245	12																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.557296	466.28	265	12																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.09771	506.14	245	13																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.566611	506.28	265	13																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.14017	546.14	245	14																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.575575	546.28	265	14																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.18314	586.14	245	15																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.58477	586.28	265	15																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.22482	626.14	245	16																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.59365	626.28	265	16																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.2671	666.14	245	17																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.602652	666.28	265	17																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.30873	706.14	245	18																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.611535	706.28	265	18																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.35064	746.14	245	19																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.620224	746.28	265	19																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.39192	786.14	245	20																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.629252	786.28	265	20																																			
593	F07	Unknown	AcetoPhAssay 54/96	1.43334	826.14	245	21																																			
593	F07	Unknown	AcetoPhAssay 54/96	0.638053	826.28	265	21																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.610921	31.37	245	1																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.464733	31.51	265	1																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.643231	71.36	245	2																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.4722	71.5	265	2																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.677511	111.36	245	3																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.480081	111.5	265	3																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.710506	151.36	245	4																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.487297	151.5	265	4																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.74422	191.36	245	5																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.494751	191.5	265	5																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.778116	231.36	245	6																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.501913	231.5	265	6																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.811847	271.36	245	7																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.509305	271.5	265	7																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.846084	311.37	245	8																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.516634	311.51	265	8																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.8807	351.36	245	9																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.524055	351.5	265	9																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.914635	391.37	245	10																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.530979	391.5	265	10																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.949803	431.37	245	11																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.538411	431.5	265	11																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.984721	471.37	245	12																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.545553	471.51	265	12																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.01943	511.37	245	13																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.552904	511.5	265	13																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.0549	551.37	245	14																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.560288	551.51	265	14																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.09047	591.37	245	15																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.567802	591.51	265	15																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.12583	631.37	245	16																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.575209	631.5	265	16																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.16173	671.37	245	17																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.582621	671.51	265	17																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.19763	711.37	245	18																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.590318	711.51	265	18																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.23291	751.37	245	19																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.597756	751.5	265	19																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.26798	791.37	245	20																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.60516	791.51	265	20																																			
593	G07	Unknown	AcetoPhAssay 55/96	1.3028	831.37	245	21																																			
593	G07	Unknown	AcetoPhAssay 55/96	0.612208	831.51	265	21																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.655252	35.79	245	1																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.473417	35.93	265	1																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.702438	75.79	245	2																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.484077	75.93	265	2																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.75339	115.79	245	3																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.495787	115.93	265	3																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.804296	155.79	245	4																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.50726	155.93	265	4																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.857321	195.79	245	5																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.519357	195.93	265	5																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.90962	235.79	245	6																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.530909	235.93	265	6																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.963894	275.79	245	7																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.543156	275.93	265	7																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.01671	315.79	245	8																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.554817	315.93	265	8																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.07032	355.79	245	9																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.566635	355.93	265	9																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.12321	395.79	245	10																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.578247	395.93	265	10																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.17577	435.79	245	11																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.589812	435.93	265	11																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.23015	475.79	245	12																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.601572	475.93	265	12																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.282	515.79	245	13																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.612806	515.93	265	13																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.33369	555.79	245	14																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.623957	555.93	265	14																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.38535	595.79	245	15																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.635104	595.93	265	15																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.43478	635.79	245	16																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.645763	635.93	265	16																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.4864	675.79	245	17																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.656468	675.93	265	17																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.53912	715.79	245	18																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.667679	715.93	265	18																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.58848	755.79	245	19																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.678236	755.93	265	19																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.64087	795.79	245	20																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.689292	795.93	265	20																																			
593	H07	Unknown	AcetoPhAssay 56/96	1.69183	835.79	245	21																																			
593	H07	Unknown	AcetoPhAssay 56/96	0.700167	835.93	265	21																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.672453	42.81	245	2																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.502051	42.95	265	2																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.713537	82.81	245	3																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.511636	82.95	265	3																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.754665	122.81	245	4																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.520933	122.95	265	4																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.799208	162.81	245	5																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.531211	162.95	265	5																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.843816	202.81	245	6																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.541238	202.95	265	6																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.887826	242.81	245	7																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.551007	242.95	265	7																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.931997	282.81	245	8																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.560725	282.95	265	8																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.975698	322.81	245	9																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.570247	322.95	265	9																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.01988	362.81	245	10																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.579886	362.95	265	10																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.06319	402.81	245	11																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.589379	402.95	265	11																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.10798	442.81	245	12																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.599058	442.95	265	12																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.15019	482.81	245	13																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.608113	482.95	265	13																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.19444	522.81	245	14																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.617693	522.95	265	14																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.23743	562.81	245	15																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.62678	562.95	265	15																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.27982	602.81	245	16																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.635876	602.95	265	16																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.32259	642.81	245	17																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.645138	642.95	265	17																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.36585	682.81	245	18																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.654354	682.95	265	18																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.4061	722.81	245	19																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.662657	722.95	265	19																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.44711	762.81	245	20																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.67133	762.95	265	20																																			
593	A08	Unknown	AcetoPhAssay 57/96	1.48933	802.81	245	21																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.680355	802.95	265	21																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.632604	2.82	245	1																																			
593	A08	Unknown	AcetoPhAssay 57/96	0.492798	2.95	265	1																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.605205	6.44	245	1																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.476194	6.57	265	1																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.639403	46.43	245	2																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.484725	46.57	265	2																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.677284	86.43	245	3																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.494036	86.57	265	3																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.711663	126.43	245	4																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.501464	126.57	265	4																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.749241	166.43	245	5																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.509941	166.57	265	5																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.786797	206.43	245	6																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.518448	206.57	265	6																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.826063	246.43	245	7																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.527133	246.57	265	7																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.865318	286.43	245	8																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.535856	286.57	265	8																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.905615	326.43	245	9																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.544743	326.57	265	9																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.945604	366.43	245	10																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.553478	366.57	265	10																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.986645	406.43	245	11																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.562487	406.57	265	11																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.02843	446.43	245	12																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.571779	446.57	265	12																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.06779	486.43	245	13																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.580112	486.57	265	13																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.1095	526.43	245	14																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.589179	526.57	265	14																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.14978	566.43	245	15																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.597742	566.57	265	15																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.18925	606.43	245	16																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.606129	606.57	265	16																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.22913	646.43	245	17																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.614675	646.57	265	17																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.26972	686.43	245	18																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.623347	686.57	265	18																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.30774	726.43	245	19																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.631369	726.57	265	19																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.34702	766.43	245	20																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.639683	766.57	265	20																																			
593	B08	Unknown	AcetoPhAssay 58/96	1.38631	806.43	245	21																																			
593	B08	Unknown	AcetoPhAssay 58/96	0.647837	806.57	265	21																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.606611	12.47	245	1																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.472116	12.61	265	1																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.6384	52.46	245	2																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.479151	52.6	265	2																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.675317	92.46	245	3																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.487554	92.6	265	3																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.712325	132.46	245	4																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.495558	132.6	265	4																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.747139	172.46	245	5																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.501869	172.6	265	5																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.786053	212.46	245	6																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.510669	212.6	265	6																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.82347	252.46	245	7																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.51882	252.6	265	7																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.861646	292.46	245	8																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.527233	292.6	265	8																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.900362	332.46	245	9																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.535623	332.6	265	9																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.939291	372.46	245	10																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.54413	372.6	265	10																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.97799	412.46	245	11																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.552483	412.6	265	11																																			
593	C08	Unknown	AcetoPhAssay 59/96	1.0178	452.46	245	12																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.561037	452.6	265	12																																			
593	C08	Unknown	AcetoPhAssay 59/96	1.05688	492.46	245	13																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.569397	492.6	265	13																																			
593	C08	Unknown	AcetoPhAssay 59/96	1.09606	532.46	245	14																																			
593	C08	Unknown	AcetoPhAssay 59/96	0.577795	532.6	265	14																																			
